timestamp,spot,open,high,low,close,volume
2024-09-24,477.25,475.85,477.83,475.34,477.25,55876404
2024-09-25,476.2,477.23,478.16,475.29,476.2,73200005
2024-09-26,473.36,475.9,477.4,472.17,473.36,51234365
2024-09-27,476.64,473.73,476.69,473.31,476.64,38580658
2024-09-30,479.62,475.92,480.98,475.27,479.62,54319187
2024-10-01,473.32,479.45,480.64,472.3,473.32,44569237
2024-10-02,473.79,473.82,473.94,473.17,473.79,45473303
2024-10-03,472.06,473.65,475.32,470.53,472.06,81567425
2024-10-04,474.24,471.8,475.57,470.73,474.24,65618091
2024-10-07,469.47,473.62,474.91,468.8,469.47,83123942
2024-10-08,475.97,468.61,478.19,467.25,475.97,68826230
2024-10-09,475.77,475.76,478.0,473.74,475.77,87648060
2024-10-10,473.51,476.12,477.38,471.9,473.51,78637394
2024-10-11,469.29,473.74,473.9,468.89,469.29,70054350
2024-10-14,473.67,469.27,475.35,467.6,473.67,43922534
2024-10-15,475.38,473.25,477.72,471.33,475.38,59938553
2024-10-16,477.14,475.57,477.87,474.64,477.14,23758469
2024-10-17,472.81,477.05,477.67,472.28,472.81,59342106
2024-10-18,477.45,472.62,478.53,471.73,477.45,91154328
2024-10-21,483.24,476.8,484.55,476.14,483.24,81098867
2024-10-22,482.36,483.51,483.91,481.69,482.36,56255091
2024-10-23,482.19,482.62,482.56,481.98,482.19,95926987
2024-10-24,494.47,482.52,495.04,481.62,494.47,49865510
2024-10-25,497.08,495.01,497.24,494.32,497.08,77947261
2024-10-28,501.54,496.92,503.38,495.24,501.54,67482731
2024-10-29,502.77,501.2,502.84,501.46,502.77,61081034
2024-10-30,494.87,502.63,502.84,494.8,494.87,61297643
2024-10-31,487.72,495.7,495.9,486.69,487.72,76731923
2024-11-01,488.95,487.27,489.67,487.01,488.95,65974146
2024-11-04,485.41,488.65,492.63,481.73,485.41,57133776
2024-11-05,485.28,484.96,485.67,485.02,485.28,72285334
2024-11-06,484.2,485.16,485.44,484.05,484.2,41955915
2024-11-07,484.27,484.07,485.03,483.44,484.27,50524809
2024-11-08,485.79,484.23,486.67,483.39,485.79,71391859
2024-11-11,478.78,484.95,487.28,477.29,478.78,53064817
2024-11-12,481.44,477.89,481.77,478.45,481.44,57584900
2024-11-13,478.23,480.83,483.54,476.13,478.23,75644927
2024-11-14,478.16,478.3,480.75,475.64,478.16,59629059
2024-11-15,478.76,478.75,478.93,477.99,478.76,65119910
2024-11-18,473.92,478.94,479.33,473.35,473.92,72876439
2024-11-19,465.12,473.97,474.49,464.55,465.12,45811190
2024-11-20,465.74,466.04,468.86,462.0,465.74,65697697
2024-11-21,471.52,466.2,472.17,465.1,471.52,56925513
2024-11-22,475.44,472.21,476.62,470.35,475.44,52308467
2024-11-25,474.23,474.77,475.62,474.06,474.23,45274563
2024-11-26,485.84,474.91,488.98,471.09,485.84,79046006
2024-11-27,492.03,486.14,494.21,483.66,492.03,32937491
2024-11-28,492.22,492.51,493.69,490.57,492.22,84650595
2024-11-29,496.29,492.1,496.43,492.08,496.29,46814475
2024-12-02,497.75,496.79,497.83,496.22,497.75,81189734
2024-12-03,496.37,497.16,498.91,495.21,496.37,67422869
2024-12-04,499.16,496.62,501.04,494.49,499.16,44092472
2024-12-05,501.36,499.13,502.16,498.37,501.36,65188677
2024-12-06,501.69,500.9,504.48,498.57,501.69,88523096
2024-12-09,492.35,501.59,504.58,489.46,492.35,84604993
2024-12-10,483.81,492.77,493.0,483.16,483.81,52787450
2024-12-11,482.88,483.5,484.33,482.36,482.88,89082250
2024-12-12,486.5,483.38,488.7,480.68,486.5,39438505
2024-12-13,485.23,486.09,487.61,484.12,485.23,75765884
2024-12-16,484.17,485.57,488.57,480.83,484.17,47144847
2024-12-17,489.08,484.13,489.81,483.45,489.08,55874487
2024-12-18,490.42,489.4,493.13,486.37,490.42,95818176
2024-12-19,492.69,490.52,494.88,488.23,492.69,53005138
2024-12-20,502.61,492.5,503.59,491.72,502.61,102391082
2024-12-23,488.64,503.83,504.94,486.31,488.64,44157149
2024-12-24,494.58,489.02,497.77,485.45,494.58,64416349
2024-12-25,490.41,495.01,498.66,486.33,490.41,82873904
2024-12-26,488.52,489.98,491.8,487.13,488.52,80781123
2024-12-27,488.91,488.83,491.54,485.89,488.91,75903092
2024-12-30,488.08,488.78,491.66,485.33,488.08,85045691
2024-12-31,476.28,487.76,488.29,476.07,476.28,60890123
2025-01-01,473.25,476.96,476.4,473.13,473.25,68850417
2025-01-02,478.14,474.16,478.68,472.71,478.14,51395945
2025-01-03,481.27,478.06,481.99,477.43,481.27,41270712
2025-01-06,467.64,481.53,482.44,466.46,467.64,73507560
2025-01-07,481.99,467.31,483.29,466.33,481.99,66195091
2025-01-08,483.04,482.12,485.31,479.71,483.04,46809218
2025-01-09,492.76,482.1,492.94,482.85,492.76,45165704
2025-01-10,487.73,492.16,495.09,485.4,487.73,64242888
2025-01-13,481.98,487.65,488.25,481.46,481.98,73954188
2025-01-14,485.54,482.02,485.87,481.65,485.54,53273146
2025-01-15,488.93,485.56,489.56,484.91,488.93,75446178
2025-01-16,488.2,489.24,489.46,487.67,488.2,69231318
2025-01-17,494.03,488.23,494.95,487.28,494.03,58306921
2025-01-20,488.52,493.66,497.99,484.56,488.52,39374001
2025-01-21,485.68,488.16,490.66,483.54,485.68,84490203
2025-01-22,484.3,485.44,486.23,483.75,484.3,62017525
2025-01-23,469.83,484.45,486.18,467.95,469.83,73854808
2025-01-24,477.22,470.18,479.42,467.63,477.22,58408047
2025-01-27,481.71,476.79,483.98,474.95,481.71,71898503
2025-01-28,484.65,482.36,486.82,479.53,484.65,92373185
2025-01-29,485.04,484.42,486.23,483.46,485.04,88230883
2025-01-30,472.99,484.52,489.16,468.86,472.99,77588020
2025-01-31,466.96,473.45,473.72,466.22,466.96,25622799
2025-02-03,466.19,466.81,467.61,465.54,466.19,57097202
2025-02-04,460.25,466.92,466.64,459.8,460.25,60495376
2025-02-05,459.78,460.13,461.05,458.98,459.78,77813597
2025-02-06,450.85,459.69,464.95,445.68,450.85,53378420
2025-02-07,455.38,450.77,456.12,450.11,455.38,44258927
2025-02-10,469.39,455.33,474.59,450.17,469.39,106092561
2025-02-11,473.82,469.22,476.81,466.4,473.82,66372896
2025-02-12,473.95,473.24,474.82,472.95,473.95,75711706
2025-02-13,461.42,474.74,474.88,460.49,461.42,69725645
2025-02-14,454.02,460.83,464.08,451.36,454.02,71026233
2025-02-17,444.44,454.66,455.12,443.34,444.44,69855783
2025-02-18,444.88,444.32,445.76,443.56,444.88,54112126
2025-02-19,428.14,444.17,446.26,426.76,428.14,44478157
2025-02-20,430.46,427.49,431.87,426.73,430.46,61534104
2025-02-21,419.19,429.82,432.7,416.95,419.19,85288908
2025-02-24,410.35,419.06,419.69,409.85,410.35,55230558
2025-02-25,412.51,410.62,414.66,408.19,412.51,65187706
2025-02-26,403.36,412.07,413.99,401.88,403.36,76328776
2025-02-27,405.93,403.55,408.21,401.08,405.93,66021514
2025-02-28,404.08,406.43,407.25,402.76,404.08,64241188
2025-03-03,403.78,405.04,405.44,402.42,403.78,64007110
2025-03-04,391.19,403.53,405.67,389.3,391.19,52566872
2025-03-05,394.37,390.88,394.8,390.76,394.37,50078403
2025-03-06,388.29,394.46,394.76,387.9,388.29,90511891
2025-03-07,390.15,388.59,391.44,387.01,390.15,69911166
2025-03-10,382.26,389.71,391.25,381.16,382.26,71598859
2025-03-11,383.88,381.99,384.38,381.75,383.88,74028434
2025-03-12,382.59,383.97,385.93,380.54,382.59,78428276
2025-03-13,390.07,382.77,390.56,382.1,390.07,52429712
2025-03-14,391.49,390.14,394.24,387.33,391.49,63304394
2025-03-17,389.83,391.64,391.81,389.52,389.83,44651002
2025-03-18,384.73,389.77,390.86,383.7,384.73,67945919
2025-03-19,387.91,384.79,389.07,383.57,387.91,97982717
2025-03-20,387.03,387.9,388.16,386.79,387.03,43348298
2025-03-21,386.22,387.06,387.32,385.94,386.22,78341201
2025-03-24,383.33,386.55,386.83,382.71,383.33,75701906
2025-03-25,384.74,383.09,385.82,382.25,384.74,67721470
2025-03-26,384.38,384.65,388.42,380.7,384.38,62640232
2025-03-27,377.7,384.19,388.75,373.33,377.7,59065346
2025-03-28,382.38,378.09,382.98,377.11,382.38,64703632
2025-03-31,379.97,382.41,386.2,376.16,379.97,53519667
2025-04-01,369.75,380.14,381.42,368.3,369.75,61705074
2025-04-02,365.05,370.04,370.39,364.41,365.05,28720785
2025-04-03,365.27,364.82,366.29,364.03,365.27,73206834
2025-04-04,372.21,365.0,373.5,363.98,372.21,55316050
2025-04-07,374.48,372.59,374.64,372.05,374.48,60435347
2025-04-08,380.63,374.45,381.26,373.85,380.63,49208254
2025-04-09,381.86,380.58,382.39,380.1,381.86,116810696
2025-04-10,389.5,382.62,389.65,381.71,389.5,63257010
2025-04-11,397.21,389.23,398.52,388.19,397.21,56604495
2025-04-14,402.79,396.68,404.87,395.13,402.79,72998780
2025-04-15,404.38,402.75,405.92,401.25,404.38,72554754
2025-04-16,404.81,404.17,406.38,402.81,404.81,71149033
2025-04-17,400.79,404.23,404.93,400.66,400.79,100337317
2025-04-18,402.87,401.64,403.96,399.69,402.87,80048088
2025-04-21,397.52,402.98,404.24,396.15,397.52,40409151
2025-04-22,393.44,398.36,398.35,392.61,393.44,85843403
2025-04-23,398.07,393.46,398.6,392.92,398.07,69509222
2025-04-24,397.48,398.26,400.04,395.51,397.48,90786636
2025-04-25,400.72,397.21,402.81,395.39,400.72,71281967
2025-04-28,396.68,401.0,402.86,394.54,396.68,50585054
2025-04-29,400.34,396.65,400.75,396.27,400.34,74611777
2025-04-30,394.06,400.33,400.75,393.65,394.06,68230156
2025-05-01,402.53,394.25,403.26,393.32,402.53,37452346
2025-05-02,391.85,402.38,405.36,389.02,391.85,69377191
2025-05-05,396.98,391.54,397.81,391.02,396.98,70139707
2025-05-06,389.6,397.71,397.68,388.9,389.6,70905874
2025-05-07,388.27,390.15,391.25,386.62,388.27,26911881
2025-05-08,385.84,388.01,389.57,384.54,385.84,63044086
2025-05-09,376.39,385.87,388.19,374.04,376.39,71766309
2025-05-12,386.02,376.8,386.77,375.64,386.02,54164594
2025-05-13,386.07,386.15,389.72,382.37,386.07,29329190
2025-05-14,386.37,386.05,386.42,386.02,386.37,74195663
2025-05-15,402.42,385.79,402.58,386.22,402.42,66747026
2025-05-16,408.05,401.71,408.95,401.52,408.05,92553427
2025-05-19,413.55,408.11,414.9,406.7,413.55,57936178
2025-05-20,401.81,413.35,413.69,401.66,401.81,56595091
2025-05-21,388.28,401.73,402.76,387.32,388.28,47781456
2025-05-22,382.27,388.14,389.78,380.76,382.27,58282003
2025-05-23,384.26,381.43,385.28,381.24,384.26,79531107
2025-05-26,383.5,384.03,387.0,380.76,383.5,47955457
2025-05-27,370.65,383.32,383.74,370.42,370.65,45134266
2025-05-28,373.35,370.51,374.55,369.45,373.35,60749852
2025-05-29,382.05,372.95,384.11,371.29,382.05,51152523
2025-05-30,382.46,381.57,384.1,380.41,382.46,64272741
2025-06-02,390.51,382.26,392.45,380.52,390.51,68671644
2025-06-03,397.7,390.21,398.8,389.4,397.7,62527334
2025-06-04,399.33,398.16,401.39,395.64,399.33,76480138
2025-06-05,394.07,398.78,399.61,393.8,394.07,62168836
2025-06-06,384.95,394.82,394.71,384.31,384.95,77718099
2025-06-09,377.34,384.12,385.5,376.79,377.34,64442588
2025-06-10,371.36,377.87,377.38,371.32,371.36,65101018
2025-06-11,363.67,372.27,372.38,362.65,363.67,55672460
2025-06-12,364.93,364.07,365.02,363.58,364.93,55745307
2025-06-13,364.9,364.63,369.04,360.78,364.9,69468997
2025-06-16,369.76,364.99,370.59,364.07,369.76,57250628
2025-06-17,370.98,369.84,371.68,369.06,370.98,65886399
2025-06-18,365.14,371.63,371.52,364.6,365.14,51447761
2025-06-19,366.9,364.36,367.66,364.39,366.9,68606320
2025-06-20,372.31,366.64,373.48,365.73,372.31,89023570
2025-06-23,367.63,372.24,372.72,367.22,367.63,84083582
2025-06-24,372.58,367.52,372.82,367.38,372.58,38917768
2025-06-25,371.91,372.13,374.19,370.29,371.91,61457295
2025-06-26,379.32,372.58,379.77,371.47,379.32,42516570
2025-06-27,374.49,379.58,381.11,372.71,374.49,80867521
2025-06-30,369.23,373.48,374.53,369.2,369.23,83642455
2025-07-01,374.46,369.36,375.53,368.16,374.46,91715576
2025-07-02,376.97,374.7,378.96,372.47,376.97,53988897
2025-07-03,379.66,377.03,384.5,372.13,379.66,74632294
2025-07-04,388.12,380.06,388.79,378.99,388.12,70438894
2025-07-07,385.62,388.43,388.69,385.06,385.62,67230922
2025-07-08,388.18,384.97,390.58,383.22,388.18,58123875
2025-07-09,389.5,388.52,390.7,386.98,389.5,59605074
2025-07-10,399.3,389.48,399.37,389.44,399.3,73360948
2025-07-11,393.49,399.13,401.21,391.57,393.49,66463898
2025-07-14,389.89,392.38,396.23,387.14,389.89,49958929
2025-07-15,383.77,390.22,390.0,383.66,383.77,92592530
2025-07-16,388.0,383.09,389.64,382.13,388.0,41523074
2025-07-17,389.66,387.6,394.44,383.22,389.66,57922105
2025-07-18,386.46,389.64,389.69,386.43,386.46,52469295
2025-07-21,387.41,386.85,388.88,384.99,387.41,71402607
2025-07-22,387.04,387.17,387.51,386.93,387.04,50825992
2025-07-23,389.87,387.38,393.54,383.37,389.87,84564951
2025-07-24,386.35,390.08,390.48,385.73,386.35,67272754
2025-07-25,388.18,385.92,389.47,385.05,388.18,89211708
2025-07-28,385.38,387.68,389.16,384.4,385.38,42493693
2025-07-29,390.41,385.1,390.76,385.03,390.41,63184573
2025-07-30,390.03,390.72,390.42,390.02,390.03,57652216
2025-07-31,393.5,389.9,394.09,389.44,393.5,52898806
2025-08-01,390.78,393.27,394.82,389.46,390.78,89546378
2025-08-04,392.26,390.43,396.31,386.73,392.26,64237300
2025-08-05,397.65,392.39,399.14,390.77,397.65,60100649
2025-08-06,406.62,397.65,407.07,397.19,406.62,53282862
2025-08-07,406.51,406.58,406.75,406.37,406.51,63824404
2025-08-08,409.33,405.8,410.48,405.36,409.33,77995961
2025-08-11,403.47,409.4,410.1,402.71,403.47,77815769
2025-08-12,404.36,404.12,404.77,403.06,404.36,83085097
2025-08-13,408.83,404.44,410.8,402.38,408.83,25246646
2025-08-14,407.88,408.29,409.93,406.77,407.88,63928318
2025-08-15,412.84,407.9,413.21,407.5,412.84,41649260
2025-08-18,420.44,411.55,422.39,410.89,420.44,75995803
2025-08-19,416.97,420.25,421.47,415.94,416.97,58608716
2025-08-20,416.98,416.41,417.57,416.38,416.98,94654630
2025-08-21,416.78,416.98,417.48,416.29,416.78,64403566
2025-08-22,424.21,416.21,424.88,416.11,424.21,57934996
2025-08-25,421.84,424.01,425.02,421.03,421.84,61316747
2025-08-26,416.63,421.5,423.16,415.31,416.63,40782781
2025-08-27,412.28,416.71,417.16,411.75,412.28,49958321
2025-08-28,412.16,412.54,413.49,410.94,412.16,53936647
2025-08-29,411.25,412.06,414.73,408.67,411.25,83176233
2025-09-01,408.72,411.49,413.59,406.37,408.72,74994309
2025-09-02,409.2,409.6,409.67,408.25,409.2,66435430
2025-09-03,402.93,409.02,410.68,401.45,402.93,79054534
2025-09-04,397.81,402.67,403.31,397.43,397.81,60824503
2025-09-05,398.99,398.28,399.24,397.56,398.99,73390551
2025-09-08,394.98,399.23,399.12,394.84,394.98,83827376
2025-09-09,384.35,395.05,395.02,384.31,384.35,96593604
2025-09-10,379.51,384.05,384.5,379.36,379.51,72506967
2025-09-11,385.45,379.49,387.97,376.98,385.45,69218096
2025-09-12,389.54,384.9,391.44,383.54,389.54,81838398
2025-09-15,396.87,389.18,397.86,388.55,396.87,90971431
2025-09-16,393.57,397.15,399.41,391.04,393.57,50696437
2025-09-17,392.33,394.31,393.81,392.1,392.33,85775894
2025-09-18,396.6,392.3,397.83,391.1,396.6,37670626
2025-09-19,397.04,396.24,397.88,395.76,397.04,55049758
2025-09-22,394.87,396.88,397.21,394.7,394.87,48361442
2025-09-23,394.17,393.79,396.17,392.88,394.17,58304522
2025-09-24,396.74,394.4,397.69,393.22,396.74,67937275
2025-09-25,390.01,396.85,397.3,389.45,390.01,57581346
2025-09-26,389.77,390.18,390.94,388.84,389.77,81162178
2025-09-29,390.06,389.66,390.4,389.43,390.06,54550101
2025-09-30,383.15,389.74,390.62,382.59,383.15,69530617
2025-10-01,376.47,382.99,383.66,375.97,376.47,50990893
2025-10-02,380.5,376.32,381.96,375.01,380.5,49349747
2025-10-03,380.02,379.78,381.61,378.91,380.02,82427995
2025-10-06,379.84,380.29,382.07,377.78,379.84,53432558
2025-10-07,379.93,379.15,380.44,379.33,379.93,33093536
2025-10-08,375.11,380.09,381.36,373.68,375.11,67223346
2025-10-09,375.32,374.97,375.7,374.74,375.32,66093023
2025-10-10,378.86,375.21,379.14,375.04,378.86,70371554
2025-10-13,375.79,378.84,379.53,375.12,375.79,93706790
2025-10-14,376.03,376.11,376.13,375.69,376.03,54717025
2025-10-15,376.55,376.52,377.54,375.05,376.55,50362424
2025-10-16,385.52,376.05,386.15,375.93,385.52,64982450
2025-10-17,390.61,385.13,391.93,384.2,390.61,51833659
2025-10-20,390.03,390.96,391.77,388.88,390.03,59301472
2025-10-21,389.22,390.34,390.05,389.2,389.22,89697396
2025-10-22,388.36,389.28,390.12,387.46,388.36,43660570
2025-10-23,385.92,388.89,389.07,385.22,385.92,68951378
2025-10-24,386.04,385.72,388.04,383.92,386.04,60150761
2025-10-27,383.18,384.94,386.32,382.91,383.18,57729469
2025-10-28,383.83,383.18,385.02,381.99,383.83,45439756
2025-10-29,384.14,383.49,385.22,382.75,384.14,55290831
2025-10-30,372.2,384.76,386.69,369.65,372.2,67651814
2025-10-31,361.67,373.03,373.93,359.94,361.67,75895947
2025-11-03,356.07,362.44,362.01,355.73,356.07,85902792
2025-11-04,352.16,357.13,356.17,352.05,352.16,48841581
2025-11-05,352.19,352.2,354.02,350.33,352.19,72670984
2025-11-06,360.47,351.78,360.6,352.07,360.47,55999920
2025-11-07,357.74,359.88,362.55,355.67,357.74,61475739
2025-11-10,355.58,358.01,358.38,354.94,355.58,56758594
2025-11-11,351.68,355.89,357.57,349.69,351.68,74023250
2025-11-12,359.01,351.82,360.63,350.07,359.01,65733872
2025-11-13,357.31,358.82,361.68,354.65,357.31,95672348
2025-11-14,352.33,357.25,358.58,351.06,352.33,77732998
2025-11-17,357.06,353.47,357.3,352.09,357.06,80818005
2025-11-18,356.52,357.59,360.12,353.46,356.52,76777884
2025-11-19,349.31,356.71,356.94,348.89,349.31,78550656
2025-11-20,343.6,348.61,351.97,340.94,343.6,76109640
2025-11-21,349.8,343.37,350.78,342.62,349.8,37311816
2025-11-24,347.23,349.93,352.52,344.51,347.23,50077891
2025-11-25,349.42,347.55,350.73,345.92,349.42,91561965
2025-11-26,351.5,349.94,351.68,349.24,351.5,53895059
2025-11-27,353.86,351.84,355.28,350.08,353.86,82873262
2025-11-28,354.68,354.11,357.03,351.51,354.68,50263171
2025-12-01,353.69,354.95,356.55,351.82,353.69,84948098
2025-12-02,357.53,353.39,358.6,352.62,357.53,65325472
2025-12-03,352.97,357.67,358.48,352.02,352.97,70984694
2025-12-04,358.86,353.29,360.12,351.72,358.86,69724509
2025-12-05,359.98,358.83,363.2,355.64,359.98,54976241
2025-12-08,362.68,360.09,363.57,359.09,362.68,79871541
2025-12-09,366.94,362.52,367.03,362.6,366.94,62992552
2025-12-10,375.79,367.68,376.18,366.55,375.79,56749766
2025-12-11,383.87,375.76,384.28,375.38,383.87,55639378
2025-12-12,383.88,384.25,384.22,383.54,383.88,83377421
2025-12-15,385.72,383.4,387.33,382.27,385.72,61038860
2025-12-16,392.56,385.4,394.59,383.69,392.56,69309659
2025-12-17,397.05,392.43,398.39,391.22,397.05,75972414
2025-12-18,398.06,397.07,399.94,395.18,398.06,48721470
2025-12-19,402.86,398.6,403.87,397.05,402.86,40351295
2025-12-22,402.02,402.37,403.86,401.02,402.02,62324728
2025-12-23,399.9,402.43,402.13,399.79,399.9,99311750
2025-12-24,395.8,399.63,400.99,394.72,395.8,56160937
2025-12-25,397.69,396.09,399.19,394.31,397.69,64205620
2025-12-26,391.37,397.76,399.26,389.8,391.37,62004953
2025-12-29,387.33,390.64,392.06,386.64,387.33,84118859
2025-12-30,389.56,387.27,390.79,386.1,389.56,50371455
2025-12-31,395.15,389.45,396.18,388.53,395.15,57825842
2026-01-01,396.18,395.4,397.12,394.21,396.18,78300351
2026-01-02,394.32,396.5,397.73,392.77,394.32,76938079
2026-01-05,390.78,393.39,394.6,390.5,390.78,61888576
2026-01-06,392.09,391.06,392.71,390.16,392.09,53471813
2026-01-07,388.28,391.72,392.17,388.2,388.28,57298220
2026-01-08,389.87,387.68,389.89,388.27,389.87,55700695
2026-01-09,390.23,389.49,391.16,388.95,390.23,75176043
2026-01-12,393.41,390.41,394.95,388.69,393.41,68254427
2026-01-13,390.69,393.48,393.46,390.64,390.69,70357128
2026-01-14,381.36,390.74,392.26,379.8,381.36,70564823
2026-01-15,381.13,381.74,383.66,378.83,381.13,70062397
2026-01-16,380.47,381.07,382.0,379.6,380.47,67462210
2026-01-19,377.97,381.42,382.64,375.8,377.97,71711310
2026-01-20,380.35,377.92,382.01,376.31,380.35,67938980
2026-01-21,372.8,380.32,382.01,371.15,372.8,71078601
2026-01-22,377.73,373.36,378.42,372.11,377.73,49177364
2026-01-23,374.98,377.35,378.01,374.7,374.98,65986575
2026-01-26,376.99,374.91,377.46,374.51,376.99,54256713
